1|1|0
2|163|0
3|1|0
4|135|0
5|1|0
6|1|0
7|1|0
8|1|0
9|1|0
10|34|0
11|1|0
12|234|0
13|1|0
14|179|0
15|1|0
16|144|0
17|1|0
18|619|0
19|4202|0
20|151|0
21|1|0
22|227|0
23|1|0
24|63|0
25|1|0
26|1|0
27|1|0
28|88|0
29|1|0
30|141|0
31|1|0
32|2413|0
33|1|0
34|1|0
35|1|0
36|1|0
37|1|0
38|1|0
39|1|0
40|1|0
41|1|0
42|1|0
43|1|0
44|1|0
45|1|0
46|1|0
47|1|0
48|1|0
49|1|0
50|1|0
51|1|0
52|179|0
53|1|0
54|62|0
55|1|0
56|117|0
57|1|0
58|185|0
59|1|0
60|1|0
61|1|0
62|1|0
63|1|0
64|40|0
65|1|0
66|1|0
67|1|0
68|1|0
69|1|0
70|1|0
71|1|0
72|1|0
73|1|0
74|1|0
75|1|0
76|1|0
77|1|0
78|1|0
79|1|0
80|1|0
81|1|0
82|1|0
83|1|0
84|1|0
85|1|0
86|1|0
87|1|0
88|1|0
89|1|0
90|1|0
91|1|0
92|1|0
93|1|0
94|1|0
95|1|0
96|1|0
97|1|0
98|1|0
99|1|0
100|98|0
101|1|0
102|62|0
103|1|0
104|78|0
105|1|0
106|190|0
107|1|0
108|172|0
109|1|0
110|242|0
111|1|0
112|541|0
113|361|0
114|1|0
115|1|0
116|82|0
117|1|0
118|45|0
119|1|0
120|1|0
121|1|0
122|1|0
123|1|0
124|1|0
125|1|0
126|1|0
127|1|0
128|1|0
129|1|0
130|1|0
131|1|0
132|1|0
133|1|0
134|1|0
135|1|0
136|1|0
137|1|0
138|1|0
139|1|0
140|1|0
141|1|0
142|1|0
143|1|0
144|1|0
145|1|0
146|1|0
147|1|0
148|1|0
149|1|0
150|1|0
151|1|0
152|1|0
153|1|0
154|1|0
155|1|0
156|1|0
157|1|0
158|1|0
159|1|0
160|1|0
161|1|0
162|98|0
163|1|0
164|143|0
165|1|0
166|66|0
167|1|0
168|94|0
169|1|0
170|208|0
171|1|0
172|157|0
173|1|0
174|203|0
175|1|0
176|69|0
177|1|0
178|108|0
179|1|0
180|27|0
181|1|0
182|65|0
183|1|0
184|66|0
185|1|0
186|36|0
187|1|0
188|166|0
189|1|0
190|103|0
191|1|0
192|91|0
193|1|0
194|1|0
195|1|0
196|1|0
197|1|0
198|55|0
199|1|0
200|128|0
201|1|0
202|1093|0
203|730|0
204|631|0
205|654|0
206|429|0
207|313|0
208|1|0
209|1|0
210|1|0
211|1|0
212|1|0
213|1|0
214|1|0
215|1|0
216|1|0
217|1|0
218|36|0
219|1|0
220|30|0
221|1|0
222|43|0
223|1|0
224|47|0
225|1|0
226|1318|0
227|411|0
228|783|0
229|495|0
230|28|0
231|1|0
232|1|0
233|1|0
234|1|0
235|1|0
236|1|0
237|1|0
238|1|0
239|1|0
240|1|0
241|1|0
242|1461|0
243|609|0
244|1658|0
245|2028|0
246|53|0
247|1|0
248|44|0
249|1|0
250|1|0
251|1|0
252|42|0
253|1|0
254|1|0
255|1|0
256|21|0
257|9|0
258|1|0
259|1|0
260|1|0
261|1|0
262|1|0
263|11|0
264|1|0
265|1|0
266|1|0
267|1|0
268|1|0
269|1|0
270|1|0
271|1|0
272|1|0
273|1|0
274|1197|0
275|1020|0
276|429|0
277|240|0
278|243|0
279|293|0
280|40|0
281|1|0
282|124|0
283|1|0
284|125|0
285|1|0
286|1|0
287|1|0
288|1|0
289|1|0
290|1|0
291|1|0
292|1|0
293|1|0
294|1|0
295|1|0
296|1|0
297|1|0
298|1|0
299|1|0
300|52|0
301|1|0
302|1|0
303|1|0
304|1|0
305|1|0
306|1|0
307|1|0
308|1|0
309|1|0
310|1|0
311|1|0
312|1|0
313|1|0
314|1|0
315|1|0
316|1|0
317|1|0
318|1|0
319|1|0
320|2|0
321|1|0
322|1|0
323|1|0
324|1|0
325|1|0
326|6|0
327|1|0
328|1|0
329|1|0
330|1|0
331|1|0
332|30|0
333|1|0
334|1|0
335|1|0
336|226|0
337|1|0
338|1|0
339|1|0
340|1|0
341|1|0
342|1|0
343|1|0
344|1|0
345|1|0
346|1|0
347|1|0
348|1|0
349|1|0
350|400|0
351|2459|0
352|1|0
353|1|0
354|1|0
355|1|0
356|1|0
357|1|0
358|41|0
359|1|0
360|3|0
361|1|0
362|2164|0
363|1|0
364|376|0
365|720|0
366|1688|0
367|810|0
368|1|0
369|1|0
370|1|0
371|1|0
372|1|0
373|1|0
374|1|0
375|1|0
376|54|0
377|1|0
378|44|0
379|1|0
380|29|0
381|1|0
382|1|0
383|1|0
384|855|0
385|2961|0
386|556|0
387|1120|0
388|606|0
389|1798|0
390|731|0
391|166|0
392|1|0
393|2|0
394|513|0
395|294|0
396|2418|0
397|1748|0
398|1|0
399|1|0
400|1|0
401|1|0
402|55|0
403|1|0
404|1|0
405|1|0
406|1|0
407|27|0
408|392|0
409|1113|0
410|1|0
411|1|0
412|254|0
413|1|0
414|13|0
415|1|0
416|21|0
417|1|0
418|2|0
419|1|0
420|1|0
421|1|0
422|69|0
423|1|0
424|7|0
425|1|0
426|103|0
427|1|0
428|12|0
429|1|0
430|30|0
431|1|0
432|13|0
433|1|0
434|139|0
435|1|0
436|109|0
437|1|0
438|17|0
439|1|0
440|1|0
441|1|0
442|97|0
443|1|0
444|1|0
445|1|0
446|1|0
447|1|0
448|1|0
449|1|0
450|1|0
451|11|0
452|1|0
453|1|0
454|21|0
455|1|0
456|1|0
457|1|0
458|21|0
459|1|0
460|3|0
461|1|0
462|17|0
463|38|0
464|7|0
465|106|0
466|40|0
467|3|0
468|1|0
469|1|0
470|263|0
471|140|0
472|5|0
473|43|0
474|24|0
475|1|0
476|1|0
477|1|0
478|1|0
479|1|0
480|1|0
481|10|0
482|75|0
483|1|0
484|4|0
485|1|0
486|7|0
487|1|0
488|1|0
489|1|0
490|1|0
491|1|0
492|1|0
493|1|0
494|1|0
495|1|0
496|1|0
497|1|0
498|1|0
499|1|0
500|1|0
501|1|0
502|1|0
503|1|0
504|1|0
505|1|0
506|1|0
507|1|0
508|1|0
509|1|0
510|95|0
511|1|0
512|218|0
513|1|0
514|64|0
515|1|0
516|102|0
517|1|0
518|93|0
519|1|0
520|56|0
521|1|0
522|45|0
523|1|0
524|1|0
525|1|0
526|1|0
527|1|0
528|1423|0
529|69|0
530|349|0
531|721|0
532|214|0
533|287|0
534|127|0
535|2089|0
536|146|0
537|1475|0
538|371|0
539|417|0
540|952|0
541|303|0
542|18|0
543|1|0
544|1|0
545|1|0
546|1|0
547|1|0
548|184|0
549|1|0
550|21|0
551|1|0
552|10|0
553|1|0
554|27|0
555|1|0
556|1|0
557|1|0
558|32|0
559|1|0
560|1|0
561|1|0
562|1|0
563|1|0
564|20|0
565|1|0
566|20|0
567|1|0
568|1|0
569|1|0
570|1|0
571|1|0
572|339|0
573|1088|0
574|438|0
575|714|0
576|1|0
577|1|0
578|178|0
579|1|0
580|38|0
581|1|0
582|1|0
583|1|0
584|1|0
585|1|0
586|1|0
587|1|0
588|1|0
589|1|0
590|1|0
591|1|0
592|71|0
593|364|0
594|1|0
595|1|0
596|1|0
597|1|0
598|1|0
599|1|0
600|1|0
601|1|0
602|1|0
603|1|0
604|1|0
605|1|0
606|21|0
607|1|0
608|1|0
609|1|0
610|1|0
611|1|0
612|25|0
613|1|0
614|1|0
615|1|0
616|1|0
617|1|0
618|1|0
619|1|0
620|17|0
621|1|0
622|1|0
623|1|0
624|1|0
625|1|0
626|1|0
627|1|0
628|16|0
629|1|0
630|51|0
631|1|0
632|6|0
633|1|0
634|23|0
635|1|0
636|15|0
637|1|0
638|124|0
639|1|0
640|12|0
641|1|0
642|77|0
643|1|0
644|30|0
645|1|0
646|9|0
647|1|0
648|8|0
649|1|0
650|1|0
651|1|0
652|119|0
653|1|0
654|16|0
655|1|0
656|1|0
657|1|0
658|1|0
659|1|0
660|1|0
661|1|0
662|1|0
663|1|0
664|10|0
665|1|0
666|112|0
667|1|0
668|1|0
669|1|0
670|42|0
671|1|0
672|241|0
673|1387|0
674|1|0
675|1|0
676|1|0
677|1|0
678|36|0
679|12|0
680|141|0
681|1|0
682|38|0
683|1|0
684|18|0
685|1|0
686|36|0
687|1|0
688|1|0
689|1|0
690|1|0
691|1|0
692|681|0
693|118|0
694|1|0
695|1|0
696|60|0
697|1|0
698|1557|0
699|961|0
700|346|0
701|811|0
702|22|0
703|1747|0
704|184|0
705|775|0
706|82|0
707|176|0
708|333|0
709|497|0
710|350|0
711|1389|0
712|571|0
713|725|0
714|10|0
715|637|0
716|1278|0
717|224|0
718|228|0
719|631|0
720|1425|0
721|538|0
722|537|0
